title,pdf_id,publication_number,organization,scope,unit,issue_date,upsert_date,expiration_date,aux_specific,public_release,pdf_file_name,embedding,gcp_file_id,link,status,status_timestamp,missing_pdf_id,missing_gcp_file_id,duplicate_pdf_id,in_sheet,in_drive,file_name,in_qdrant,record_count,page_count,gcp_file_ids,unique_file_count,zero_record_count,file_ids_match,issues
BSX Policy Letter AUX-PL-017(A)/22-07 Auxiliary Aviation Operations at Uncontrolled Airfields Update,3d82297b-ff37-5316-b1ab-4b815e4285b2,AUX-PL-017-A,CG-BSX,National,,2022-03-04T00:00:00Z,,2032-03-03T00:00:00Z,TRUE,TRUE,AUX-PL-017(A)_BSX_Policy_Letter_22-07_Auxiliary_Aviation_Operations_at_Uncontrolled_Airfields_Update.pdf,text-embedding-ada-002,1MsvRACC8iySAwT49FmIv4UkUJwnJZdjJ,https://drive.google.com/file/d/1MsvRACC8iySAwT49FmIv4UkUJwnJZdjJ,live,,False,False,False,True,True,,True,2,2.0,['1MsvRACC8iySAwT49FmIv4UkUJwnJZdjJ'],1.0,False,True,[]
Sector Training Guide Auxiliary Assistant Liferaft Inspector Performance Qualification Standard,b75ab22e-f37f-5892-b429-0ff8952ce257,,,National,,2015-08-05T00:00:00Z,,2025-08-05T00:00:00Z,TRUE,TRUE,AuxAsstLiferaftInspector.pdf,text-embedding-ada-002,1dOUq5N7ohnhU8EPtLzN4OzgePUkqWEqK,https://drive.google.com/file/d/1dOUq5N7ohnhU8EPtLzN4OzgePUkqWEqK,live,,False,False,False,True,True,,True,11,11.0,['1dOUq5N7ohnhU8EPtLzN4OzgePUkqWEqK'],1.0,False,True,[]
AUXILIARY BUILD (AUXBUILD) PROGRAM - STANDARD OPERATING PROCEDURES,684fbb21-59eb-5f4b-b43c-4ce21ae20fbc,AUXBUILDSOP,CG-BSX,National,,2017-04-12T00:00:00Z,,2027-04-13T00:00:00Z,TRUE,TRUE,AUXBUILD_SOP_ESIGNED_FINAL_10APR17.pdf,text-embedding-ada-002,1HRZWUMIkz-9q3XWjc71tJ3rFT2R41RLa,https://drive.google.com/file/d/1HRZWUMIkz-9q3XWjc71tJ3rFT2R41RLa,live,,False,False,False,True,True,,True,14,14.0,['1HRZWUMIkz-9q3XWjc71tJ3rFT2R41RLa'],1.0,False,True,[]
Sector Training Guide Auxiliary Assistant Container Inspector Performance Qualification Standard,9caaf911-f972-59ea-b146-8099f961d2cc,,,National,,2015-08-05T00:00:00Z,,2025-08-05T00:00:00Z,TRUE,TRUE,AuxContainerInspectorPQS.pdf,text-embedding-ada-002,1OFEc46E1AnpUtK93bmVme6zRMxZ898JF,https://drive.google.com/file/d/1OFEc46E1AnpUtK93bmVme6zRMxZ898JF,live,,False,False,False,True,True,,True,34,34.0,['1OFEc46E1AnpUtK93bmVme6zRMxZ898JF'],1.0,False,True,[]
AUXDATA II ACCOUNT ACTIVATION AND DEACTIVATION STANDARD OPERATING PROCEDURES,19860eb8-bafc-5bf8-a36f-dcdb4c8e342d,AUX-SOP-009-A,CG-BSX,National,,2022-05-05T00:00:00Z,,2032-05-05T00:00:00Z,TRUE,TRUE,AUXDATA_II_ACCOUNT_ACTIVATION___DEACTIVATION_SOP_FINAL_05MAY22_E_Signed.pdf,text-embedding-ada-002,1hWgcD5qmIc1dJRxMiP5CV3z6Z40rt3m6,https://drive.google.com/file/d/1hWgcD5qmIc1dJRxMiP5CV3z6Z40rt3m6,live,,False,False,False,True,True,,True,7,7.0,['1hWgcD5qmIc1dJRxMiP5CV3z6Z40rt3m6'],1.0,False,True,[]
AUXDATA II FILES FUNCTIONALITY USAGE SOP,c80aee91-db4e-5538-becb-c99f7b903422,AUX-SOP-011-A,CG-BSX,National,,2023-04-04T00:00:00Z,,2033-04-03T00:00:00Z,TRUE,TRUE,AUXDATA_II_FILES_FUNCTIONALITY_USAGE_SOP_FINAL_E_Signed.pdf,text-embedding-ada-002,1RhiBrdAXAxH6It980N-j_yowAAHglhFj,https://drive.google.com/file/d/1RhiBrdAXAxH6It980N-j_yowAAHglhFj,live,,False,False,False,True,True,,True,7,7.0,['1RhiBrdAXAxH6It980N-j_yowAAHglhFj'],1.0,False,True,[]
BSX Policy Letter AUX-PL-020(A)/20-02 Auxiliary Database (AUXDATA II) Course Completion Entry,6fdb9d54-90a2-5a73-ac30-9e1915dca907,AUX-PL-020-A,CG-BSX,National,,2022-05-12T00:00:00Z,,2032-05-11T00:00:00Z,TRUE,TRUE,AUXDATAII_ACCESS_POLICY_LTR_12MAY22_WEBSIGNED.pdf,text-embedding-ada-002,1Ai455pjetLJMdFIkfnoWnyb2PVd2VxPC,https://drive.google.com/file/d/1Ai455pjetLJMdFIkfnoWnyb2PVd2VxPC,live,,False,False,False,True,True,,True,16,16.0,['1Ai455pjetLJMdFIkfnoWnyb2PVd2VxPC'],1.0,False,True,[]
AUXILIARY FINANCIAL EDUCATOR (AUXFE) PROGRAM - STANDARD OPERATING PROCEDURES,09b396dd-6f69-5f48-ae68-543d38e725ec,AUXFESOP,CG-BSX,National,,2021-10-26T00:00:00Z,,2031-10-26T00:00:00Z,TRUE,TRUE,AUXFE_SOP_ESIGNED_FINAL_WITH_PQS_17MAR17.pdf,text-embedding-ada-002,1lGcXuROzcZ_gDHvdSeuRNjAt4dbIZ1A_,https://drive.google.com/file/d/1lGcXuROzcZ_gDHvdSeuRNjAt4dbIZ1A_,live,,False,False,False,True,True,,True,12,12.0,['1lGcXuROzcZ_gDHvdSeuRNjAt4dbIZ1A_'],1.0,False,True,[]
"Auxiliary Chaplain Support Program, COMDTINST 1730.5A",81a2617d-7d06-537c-a3bc-fea30e95b50d,COMDTINST 1730.5A,CG-09,National,,2020-07-13T00:00:00Z,,2030-07-14T00:00:00Z,TRUE,TRUE,Auxiliary Chaplain Support Program CI_1730_5_textembed.pdf,text-embedding-ada-002,13BDqrdfABWDCnua2Tu7_DoevhYNCdhK6,https://drive.google.com/file/d/13BDqrdfABWDCnua2Tu7_DoevhYNCdhK6,live,,False,False,False,True,True,,True,10,10.0,['13BDqrdfABWDCnua2Tu7_DoevhYNCdhK6'],1.0,False,True,[]
AUXILIARY CULINARY ASSISTANCE (AUXCA) PROGRAM STANDARD OPERATING PROCEDURES,b69af3d6-96ee-5a1b-8a1e-9a6feca305b2,AUX-SOP-005-B,CG-BSX,National,,2024-08-20T00:00:00Z,,2034-08-20T00:00:00Z,TRUE,TRUE,AUXILIARY CULINARY ASSISTANCE (AUXCA) PROGRAM STANDARD OPERATING PROCEDURES_20AUG24_SOP-005-B.pdf,text-embedding-ada-002,1H_hjSX4Bbx9TVHQmb1aTY0kfqy1NJc79,https://drive.google.com/file/d/1H_hjSX4Bbx9TVHQmb1aTY0kfqy1NJc79,live,,False,False,False,True,True,,True,30,30.0,['1H_hjSX4Bbx9TVHQmb1aTY0kfqy1NJc79'],1.0,False,True,[]
"Auxiliary Manual, COMDTINST M16790.1G, Exec. Order No.14151",20764d16-7066-5d44-9047-2cfa8a8fb888,COMDTINST M16790.1G,CG-BSX,National,,2011-08-17T00:00:00Z,,2021-08-17T00:00:00Z,TRUE,TRUE,CIM_16790_1G_EO_14151_version_Feb2025.pdf,text-embedding-ada-002,1vnCJVhc9TKdbkzetJ4_1vIhkkr3_r5ma,https://drive.google.com/file/d/1vnCJVhc9TKdbkzetJ4_1vIhkkr3_r5ma,live,,False,False,False,True,True,,True,709,711.0,['1vnCJVhc9TKdbkzetJ4_1vIhkkr3_r5ma'],1.0,False,True,[]
"Auxiliary Aviation Facility Reimbursement, COMDTNOTE 16798",aeb10b81-6603-5eb2-acaa-5c5359b3d4ca,COMDTNOTE 16798,CG-542,National,,2024-02-17T00:00:00Z,,2034-02-16T00:00:00Z,TRUE,TRUE,Auxiliary_Aviation_Facility_Reimbursement_COMDTNOTE_16798_textembed.pdf,text-embedding-ada-002,1ZC0VzlM2SrReAP3ycSTXrZinMyYUGRun,https://drive.google.com/file/d/1ZC0VzlM2SrReAP3ycSTXrZinMyYUGRun,live,,False,False,False,True,True,,True,3,3.0,['1ZC0VzlM2SrReAP3ycSTXrZinMyYUGRun'],1.0,False,True,[]
"Auxiliary Qualification Handbook – Boat Crewmember Coxswain Personal Watercraft Operator, ABQH 16115",4627da88-d283-51e6-8e55-aead77101eaa,ABQH 16115.52C,CG-BSX,National,,2024-02-15T00:00:00Z,,2099-12-31T00:00:00Z,TRUE,TRUE,Auxiliary_Boat_Crew_Qualification_Handbook-16794_52C.pdf,text-embedding-ada-002,1hVPiM2aNG2IL8AqYEr1UncMWzupQyf1Q,https://drive.google.com/file/d/1hVPiM2aNG2IL8AqYEr1UncMWzupQyf1Q,live,,False,False,False,True,True,,True,252,252.0,['1hVPiM2aNG2IL8AqYEr1UncMWzupQyf1Q'],1.0,False,True,[]
Auxiliary Claims Process Guide 2023,a0754bf1-d575-53bc-bc6b-52753faaabee,,,National,,2023-03-21T00:00:00Z,,2033-03-20T00:00:00Z,TRUE,TRUE,Auxiliary_Claims_Process_Guide_2023-03-01.pdf,text-embedding-ada-002,1CygNi-Vd7hhA4BLjrGqZJ0OojRCCbC9I,https://drive.google.com/file/d/1CygNi-Vd7hhA4BLjrGqZJ0OojRCCbC9I,live,,False,False,False,True,True,,True,32,32.0,['1CygNi-Vd7hhA4BLjrGqZJ0OojRCCbC9I'],1.0,False,True,[]
Auxiliary Intro to Marine Safety and Environmental Protection IMSEP,4d05f79a-d526-5344-94ef-3199288849cf,,,National,,2022-08-17T00:00:00Z,,2032-08-17T00:00:00Z,TRUE,TRUE,Auxiliary_Intro_to_Marine_Safety_and_Environmental Protection_IMSEP_Final_2022-12-01.pdf,text-embedding-ada-002,1yIlDE3S8NazaVC44wowfRaXXGWpzw_xb,https://drive.google.com/file/d/1yIlDE3S8NazaVC44wowfRaXXGWpzw_xb,live,,False,False,False,True,True,,True,101,101.0,['1yIlDE3S8NazaVC44wowfRaXXGWpzw_xb'],1.0,False,True,[]
AUXILIARY NATIONAL STAFF GUIDE,e7821e50-479b-5442-9b95-79887c426c99,,,National,,2022-11-01T00:00:00Z,,2099-12-31T00:00:00Z,TRUE,TRUE,Auxiliary_National_Staff_Guide-November2022.pdf,text-embedding-ada-002,1eUnvd1K5ipNoyC7beIv16FNLul-Za_2s,https://drive.google.com/file/d/1eUnvd1K5ipNoyC7beIv16FNLul-Za_2s,live,,False,False,False,True,True,,True,25,26.0,['1eUnvd1K5ipNoyC7beIv16FNLul-Za_2s'],1.0,False,True,[]
Auxiliary Operations Process Guide: Volume I – General Surface – AOPG 16798.31A,7e00e9f5-4bb4-5da5-80c2-47f5b9351bd2,AOPG 16798.31A,CG-BSX,National,,2023-08-01T00:00:00Z,,2033-07-31T00:00:00Z,TRUE,TRUE,Auxiliary_Operations_Process_Guide_Volume_I-General_Surface-16798_31A.pdf,text-embedding-ada-002,1gNE6E1tdDp58HmgtMF8E4LmzAbxlTCpK,https://drive.google.com/file/d/1gNE6E1tdDp58HmgtMF8E4LmzAbxlTCpK,live,,False,False,False,True,True,,True,182,181.0,['1gNE6E1tdDp58HmgtMF8E4LmzAbxlTCpK'],1.0,False,True,[]
Auxiliary Operations Process Guide: Volume II – Air Operations – AOPG 16798.32A,6972927a-b52e-531a-ad7a-cf6b00e1bb5c,AOPG 16798.32A,CG-BSX,National,,2023-08-10T00:00:00Z,,2033-08-09T00:00:00Z,TRUE,TRUE,Auxiliary_Operations_Process_Guide_Volume_II-Air_Operations_16798.32A.pdf,text-embedding-ada-002,1b4894QKlbX-ByQuvQrG9mpJyA3vsDtGR,https://drive.google.com/file/d/1b4894QKlbX-ByQuvQrG9mpJyA3vsDtGR,live,,False,False,False,True,True,,True,194,195.0,['1b4894QKlbX-ByQuvQrG9mpJyA3vsDtGR'],1.0,False,True,[]
Auxiliary Operations Process Guide: Volume III – Telecommunications – AOPG 16798.33A,794f7fd0-448f-5fa8-98b6-3002753aed4e,AOPG 16798.33A,CG-BSX,National,,2023-08-04T00:00:00Z,,2033-08-03T00:00:00Z,TRUE,TRUE,Auxiliary_Operations_Process_Guide_Volume_III-Telecommunications_16798.33A.pdf,text-embedding-ada-002,178WNS211hxeT7CNxMEvxC-gCcOPAoGOE,https://drive.google.com/file/d/178WNS211hxeT7CNxMEvxC-gCcOPAoGOE,live,,False,False,False,True,True,,True,51,51.0,['178WNS211hxeT7CNxMEvxC-gCcOPAoGOE'],1.0,False,True,[]
Auxiliary Operations Process Guide: Volume IV – Marine Safety and Security – AOPG 16798.34A,10c09087-75cb-5d5c-9519-aa7a4c117524,AOPG 16798.34A,CG-BSX,National,,2023-08-01T00:00:00Z,,2033-08-01T00:00:00Z,TRUE,TRUE,Auxiliary_Operations_Process_Guide_Volume_IV-Marine_Safety_and_Security_16798.34A.pdf,text-embedding-ada-002,1RAWejNWgXrUfpVUh7vvaxU6z7-7pVVuh,https://drive.google.com/file/d/1RAWejNWgXrUfpVUh7vvaxU6z7-7pVVuh,live,,False,False,False,True,True,,True,16,16.0,['1RAWejNWgXrUfpVUh7vvaxU6z7-7pVVuh'],1.0,False,True,[]
"Auxiliary Paddlecraft Safety Program Handbook, 16794",e69b0e20-59ab-5e1a-95b4-65f0c379f157,16794.11A,,National,,2023-01-30T00:00:00Z,,2033-01-30T00:00:00Z,TRUE,TRUE,Auxiliary_Paddlecraft_Safety_Program_Handbook_16794.11A.pdf,text-embedding-ada-002,1Y6afwBvplr6rZ358ntvTP52ubUSLKCem,https://drive.google.com/file/d/1Y6afwBvplr6rZ358ntvTP52ubUSLKCem,live,,False,False,False,True,True,,True,37,37.0,['1Y6afwBvplr6rZ358ntvTP52ubUSLKCem'],1.0,False,True,[]
BSX Policy Letter AUX-PL-011(A)/22-01 Auxiliary Aviation Qualification Syllabi Update,29120ab9-ac49-513e-bd14-c4942ae1c343,AUX-PL-011-A,CG-BSX,National,,2022-03-04T00:00:00Z,,2032-03-03T00:00:00Z,TRUE,TRUE,Auxiliary_Qualification_Syllabi_PL_22_01_esign.pdf,text-embedding-ada-002,1C60hfHFRYw8BRYYypF0fQrFgU7hEmjqv,https://drive.google.com/file/d/1C60hfHFRYw8BRYYypF0fQrFgU7hEmjqv,live,,False,False,False,True,True,,True,2,2.0,['1C60hfHFRYw8BRYYypF0fQrFgU7hEmjqv'],1.0,False,True,[]
"Auxiliary Boat Crew Qualification Handbook, ABQH 16115",98ec89ae-c5f7-5bbc-a198-a4e3218f7dd6,ABQH 16115,CG-BSX,National,,2023-01-13T00:00:00Z,,2033-01-13T00:00:00Z,TRUE,TRUE,Auxiliary_Training_Handbook_Boat_Crew_ATH_16794.51B.pdf,text-embedding-ada-002,1QsxRmMO3WMR91vaWeCSKLpJjPPvLicij,https://drive.google.com/file/d/1QsxRmMO3WMR91vaWeCSKLpJjPPvLicij,live,,False,False,False,True,True,,True,98,98.0,['1QsxRmMO3WMR91vaWeCSKLpJjPPvLicij'],1.0,False,True,[]
"Auxiliary Training Handbook – Aviation, ATH 16798.5A",debe0248-20df-5b52-b7c3-07dbc1faae6b,ATH 16798.5A,CG-BSX,National,,2023-08-10T00:00:00Z,,2033-08-10T00:00:00Z,TRUE,TRUE,Auxiliary_Training_Handbook-Aviation_ATH_16798.5A.pdf,text-embedding-ada-002,1Oe0Nb5-6AXxxunzXhp-jfULLcqIK2xHN,https://drive.google.com/file/d/1Oe0Nb5-6AXxxunzXhp-jfULLcqIK2xHN,live,,False,False,False,True,True,,True,171,171.0,['1Oe0Nb5-6AXxxunzXhp-jfULLcqIK2xHN'],1.0,False,True,[]
"Auxiliary Training Handbook – Boat Crew, ATH 16794.51C",c2c4f8c1-6a2a-5d9c-996b-8d20bdb09c47,ATH 16794.51C,CG-BSX,National,,2024-02-20T00:00:00Z,,2034-02-20T00:00:00Z,TRUE,TRUE,Auxiliary_Training_Handbook-Boat_Crew_ATH-16794.51C.pdf,text-embedding-ada-002,12zoZcKi-Uv0w7G7mpoqyL1mnk9H2FxGj,https://drive.google.com/file/d/12zoZcKi-Uv0w7G7mpoqyL1mnk9H2FxGj,live,,False,False,False,True,True,,True,114,114.0,['12zoZcKi-Uv0w7G7mpoqyL1mnk9H2FxGj'],1.0,False,True,[]
Auxiliary Uniform Update National Board 24Oct2021,908864cc-29b0-5cf2-b710-eff2e1cadbab,,CG-BSX,National,,2021-10-27T00:00:00Z,,2031-10-27T00:00:00Z,TRUE,TRUE,Auxiliary_Uniform_Update_National_Board_24Oct2021.pdf,text-embedding-ada-002,17GWqHMGxU0gI_vZmISGzOkU-TqM7e2yb,https://drive.google.com/file/d/17GWqHMGxU0gI_vZmISGzOkU-TqM7e2yb,live,,False,False,False,True,True,,True,6,6.0,['17GWqHMGxU0gI_vZmISGzOkU-TqM7e2yb'],1.0,False,True,[]
Sector Training Guide Auxiliary Uninspected Passenger Vessel Examiner Performance Qualification Standard,32d4d3ac-a75f-5c40-b516-fa1ce45b920a,,,National,,2016-03-17T00:00:00Z,,2026-03-18T00:00:00Z,TRUE,TRUE,Auxiliary_Uninspected_Passenger_Vessel_PQS_2016_03-17.pdf,text-embedding-ada-002,1tsV3Ax4OXod7LTHfZdRc0ES5WvezwrHl,https://drive.google.com/file/d/1tsV3Ax4OXod7LTHfZdRc0ES5WvezwrHl,live,,False,False,False,True,True,,True,24,24.0,['1tsV3Ax4OXod7LTHfZdRc0ES5WvezwrHl'],1.0,False,True,[]
Sector Training Guide Auxiliary Uninspected Towing Vessel Examiner Performance Qualification Standard,edf4b1eb-5424-5c12-b56a-61be1b78325a,,,National,,2008-11-15T00:00:00Z,,2019-08-31T00:00:00Z,TRUE,TRUE,Auxiliary_Uninspected_Towing_Vessel_UTV_Examiner_PQS_2008-11-15.pdf,text-embedding-ada-002,1YWEU2jrF1CcCqy2lMxinatJznd4OxpOs,https://drive.google.com/file/d/1YWEU2jrF1CcCqy2lMxinatJznd4OxpOs,live,,False,False,False,True,True,,True,28,28.0,['1YWEU2jrF1CcCqy2lMxinatJznd4OxpOs'],1.0,False,True,[]
BSX Policy Letter AUX-PL-023(A)/23-01 AUXILIARY COXSWAIN AND BOAT CREW INITIAL QUALFICATION WAIVABLE TASK BY DIRECTOR (DIRAUX),bea37468-7bbb-5609-bb2a-c01988d12be5,AUX-PL-023-A,CG-BSX,National,,2023-05-16T00:00:00Z,,2033-05-15T00:00:00Z,TRUE,TRUE,Auxiliary_Waiverable_Task_by_DIRAUX3_esign.pdf,text-embedding-ada-002,1K1hehNdmDDZ6NBjTCuC-OYJeXRSf-OUR,https://drive.google.com/file/d/1K1hehNdmDDZ6NBjTCuC-OYJeXRSf-OUR,live,,False,False,False,True,True,,True,3,3.0,['1K1hehNdmDDZ6NBjTCuC-OYJeXRSf-OUR'],1.0,False,True,[]
AUXILIARY MUSICIAN (AUXMU) PROGRAM STANDARD OPERATING PROCEDURES,36cd3261-6238-5e30-8499-2519427327dc,AUXMUSOP,CG-BSX,National,,2016-02-05T00:00:00Z,,2026-02-04T00:00:00Z,TRUE,TRUE,AUXMU_SOP_ESIGNED_FINAL_21JAN16.pdf,text-embedding-ada-002,1RB8tNKGNhgZURXSf_tlayGHwQFHwUarK,https://drive.google.com/file/d/1RB8tNKGNhgZURXSf_tlayGHwQFHwUarK,live,,False,False,False,True,True,,True,20,20.0,['1RB8tNKGNhgZURXSf_tlayGHwQFHwUarK'],1.0,False,True,[]
AUXILIARY PUBLIC AFFAIRS SPECIALIST 1 PERSONNEL QUALIFICATIONS STANDARDS (PQS) – STUDY GUIDE AND WORKBOOK,ab030531-f573-5626-afec-eb0f1fce3880,,CG-BSX,National,,2023-09-06T00:00:00Z,,2033-09-06T00:00:00Z,TRUE,TRUE,AUXPA1_PQS_05SEP23_esig.pdf,text-embedding-ada-002,10lkVPCQVYYpx9x-3agDrfT4PG6y2u1G8,https://drive.google.com/file/d/10lkVPCQVYYpx9x-3agDrfT4PG6y2u1G8,live,,False,False,False,True,True,,True,20,20.0,['10lkVPCQVYYpx9x-3agDrfT4PG6y2u1G8'],1.0,False,True,[]
AUXILIARY PUBLIC AFFAIRS SPECIALIST 2 PERSONNEL QUALIFICATIONS STANDARDS (PQS) – STUDY GUIDE AND WORKBOOK,1cd6a61d-72bb-5a0f-9310-5c5b722e2d38,,CG-BSX,National,,2023-09-06T00:00:00Z,,2033-09-06T00:00:00Z,TRUE,TRUE,AUXPA2_PQS_05SEP23_esig.pdf,text-embedding-ada-002,1mErJ_YMSw2q-eHSKPaHh1_NfAYSiWIVh,https://drive.google.com/file/d/1mErJ_YMSw2q-eHSKPaHh1_NfAYSiWIVh,live,,False,False,False,True,True,,True,21,21.0,['1mErJ_YMSw2q-eHSKPaHh1_NfAYSiWIVh'],1.0,False,True,[]
AUXILIARY PUBLIC AFFAIRS SPECIALIST 3 PERSONNEL QUALIFICATIONS STANDARDS (PQS) – STUDY GUIDE AND WORKBOOK,e2648efe-02b0-5c24-8142-4b0937ac208d,,CG-BSX,National,,2023-09-06T00:00:00Z,,2033-09-06T00:00:00Z,TRUE,TRUE,AUXPA3_PQS_05SEP23_esig.pdf,text-embedding-ada-002,1kKk6zYkjw87enr5WdRzgr6Y4V1LByFpm,https://drive.google.com/file/d/1kKk6zYkjw87enr5WdRzgr6Y4V1LByFpm,live,,False,False,False,True,True,,True,21,21.0,['1kKk6zYkjw87enr5WdRzgr6Y4V1LByFpm'],1.0,False,True,[]
Sector Training Guide Auxiliary Assistant T-Boat Inspector Performance Qualification Standard,a518abf6-1c45-5393-8ff6-32a11d39f39a,,,National,,2015-08-05T00:00:00Z,,2025-08-05T00:00:00Z,TRUE,TRUE,AuxTBoatInspector.pdf,text-embedding-ada-002,14qzfGsYY_EuW7yO8jt_B7-3KqpF4-4H4,https://drive.google.com/file/d/14qzfGsYY_EuW7yO8jt_B7-3KqpF4-4H4,live,,False,False,False,True,True,,True,44,44.0,['14qzfGsYY_EuW7yO8jt_B7-3KqpF4-4H4'],1.0,False,True,[]
"Boat Crew Handbook – Boat Operations, BCH16114.1B",79a8fe49-61cf-54cd-aab1-d4e44045157b,BCH 16114.1B,CG-731,National,,2022-11-02T00:00:00Z,,2032-11-02T00:00:00Z,FALSE,TRUE,BoatCrewHandbook_Boat Operations BCH16114_1B_2020-09-01.pdf,text-embedding-ada-002,1s6IHsRhenhaqzTS7VZ_I2dR7tUoYzk7T,https://drive.google.com/file/d/1s6IHsRhenhaqzTS7VZ_I2dR7tUoYzk7T,live,,False,False,False,True,True,,True,293,293.0,['1s6IHsRhenhaqzTS7VZ_I2dR7tUoYzk7T'],1.0,False,True,[]
"Boat Crew Handbook – First Aid, BCH16114.5",f43bdf6d-07ac-5ce0-b206-db7eabb990ca,BCH 16114.5,CG-731,National,,2017-12-14T00:00:00Z,,2027-12-15T00:00:00Z,FALSE,TRUE,BoatCrewHandbook_First Aid BCH16114_5_2017-12-01.pdf,text-embedding-ada-002,1yjhYmq9bUTOCWOxx-sZL4ld5FifEe41P,https://drive.google.com/file/d/1yjhYmq9bUTOCWOxx-sZL4ld5FifEe41P,live,,False,False,False,True,True,,True,97,97.0,['1yjhYmq9bUTOCWOxx-sZL4ld5FifEe41P'],1.0,False,True,[]
"Boat Crew Handbook – Navigation and Piloting, BCH16114.3A",5098752e-4166-55f2-9f46-227901cdfc9c,BCH 16114.3A,CG-731,National,,2022-11-02T00:00:00Z,,2032-11-01T00:00:00Z,FALSE,TRUE,BoatCrewHandbook_Navigation and Piloting BCH16114_3A_2021-08-01.pdf,text-embedding-ada-002,1J69LLjJSucQnYdkdNuDx1tsQgdo-yvmr,https://drive.google.com/file/d/1J69LLjJSucQnYdkdNuDx1tsQgdo-yvmr,live,,False,False,False,True,True,,True,219,219.0,['1J69LLjJSucQnYdkdNuDx1tsQgdo-yvmr'],1.0,False,True,[]
"Boat Crew Handbook – Rescue and Survival Procedures, BCH16114.2A",1ff90293-9f4e-568a-a3ac-1a2e9a01838d,BCH 16114.2A,CG-731,National,,2022-11-02T00:00:00Z,,2032-11-01T00:00:00Z,FALSE,TRUE,BoatCrewHandbook_Rescue and Survival Procedures BCH16114_2A.pdf,text-embedding-ada-002,1sCLZmfO9HGZCFkQ30rSzmuCITeRjwWiY,https://drive.google.com/file/d/1sCLZmfO9HGZCFkQ30rSzmuCITeRjwWiY,live,,False,False,False,True,True,,True,117,117.0,['1sCLZmfO9HGZCFkQ30rSzmuCITeRjwWiY'],1.0,False,True,[]
"Boat Crew Handbook – Seamanship Fundamentals, BCH16114.4A",b4b536dc-7acc-5ac4-a200-e92bfc3447a3,BCH16114.4A,CG-731,National,,2022-11-02T00:00:00Z,,2032-11-01T00:00:00Z,FALSE,TRUE,BoatCrewHandbook_Seamanship Fundamentals BCH16114_4A_2020-09-01.pdf,text-embedding-ada-002,1tCu9xwiJw2VD643i_s7kAZgUGZlz4cZb,https://drive.google.com/file/d/1tCu9xwiJw2VD643i_s7kAZgUGZlz4cZb,live,,False,False,False,True,True,,True,312,312.0,['1tCu9xwiJw2VD643i_s7kAZgUGZlz4cZb'],1.0,False,True,[]
BSX Policy Letter AUX-PL-005(A)/19-05 Cell Phone Policy,712095dd-af64-5522-8d96-ce745c700fc2,AUX-PL-005-A,CG-BSX,National,,2019-07-18T00:00:00Z,,2029-07-17T00:00:00Z,TRUE,TRUE,BSX 19-05 Cell_Phone_Policy_letter.pdf,text-embedding-ada-002,1RQS64OcrJ3ZldBeoFLirb61CwM-2zMvf,https://drive.google.com/file/d/1RQS64OcrJ3ZldBeoFLirb61CwM-2zMvf,live,,False,False,False,True,True,,True,2,2.0,['1RQS64OcrJ3ZldBeoFLirb61CwM-2zMvf'],1.0,False,True,[]
"BSX Policy Letter AUX-PL-001(B)/19-01, UPDATED RISK MANAGEMENT TRAINING REQUIREMENTS FOR THE COAST GUARD AUXILIARY",8c9e8a61-0c9c-5650-9020-ce6a07624716,AUX-PL-001-B,CG-BSX,National,,2024-01-22T00:00:00Z,,2034-01-22T00:00:00Z,TRUE,TRUE,BSX Policy Letter_AUX-PL-001-B_19-01_UPDATED RISK MANAGEMENT TRAINING REQUIREMENTS FOR THE COAST GUARD AUXILIARY.pdf,text-embedding-ada-002,125rlXOSuovNQ5PSTxM0j4oKZiu1oLzYu,https://drive.google.com/file/d/125rlXOSuovNQ5PSTxM0j4oKZiu1oLzYu,live,,False,False,False,True,True,,True,7,7.0,['125rlXOSuovNQ5PSTxM0j4oKZiu1oLzYu'],1.0,False,True,[]
"BSX Policy Letter AUX-PL-023(B)/23-03, UPDATE TO AUXILIARY DAMAGE CLAIMS PROCEDURES AND REQUIREMENTS",a23943b3-c50d-5a0e-8094-4782d5022e25,AUX-PL-023-B,CG-BSX,National,,2024-01-25T00:00:00Z,,2034-01-25T00:00:00Z,TRUE,TRUE,BSX Policy Letter_AUX-PL-023-B_23-03__UPDATE TO AUXILIARY DAMAGE CLAIMS PROCEDURES AND REQUIREMENTS.pdf,text-embedding-ada-002,1r7465V0aGsY9ZEhbPtfMJuzy9Zpo7pLj,https://drive.google.com/file/d/1r7465V0aGsY9ZEhbPtfMJuzy9Zpo7pLj,live,,False,False,False,True,True,,True,2,2.0,['1r7465V0aGsY9ZEhbPtfMJuzy9Zpo7pLj'],1.0,False,True,[]
